ID,X,Y,spud year,Direction,
Fut-OW-01745,6.152942E+05,3.558924E+06,2024,H,
Fut-OW-01746,6.182568E+05,3.558333E+06,2045,H,
Fut-OW-01747,6.181258E+05,3.561639E+06,2023,H,
Fut-OW-01748,6.163571E+05,3.554402E+06,2023,H,
Fut-OW-01749,6.167733E+05,3.565508E+06,2025,H,
Fut-OW-01750,6.074563E+05,3.576058E+06,2043,H,
Fut-OW-01751,6.175677E+05,3.561478E+06,2035,H,
Fut-OW-01752,6.335689E+05,3.570042E+06,2040,H,
Fut-OW-01753,6.118734E+05,3.547580E+06,2046,H,
Fut-OW-01754,6.335903E+05,3.576013E+06,2022,H,
Fut-OW-01755,6.220389E+05,3.569398E+06,2034,H,
Fut-OW-01756,6.251536E+05,3.547058E+06,2033,H,
Fut-OW-01757,6.069411E+05,3.548690E+06,2045,H,
Fut-OW-01758,6.265364E+05,3.545020E+06,2027,H,
Fut-OW-01759,6.323222E+05,3.552588E+06,2026,H,
Fut-OW-01760,6.193039E+05,3.575446E+06,2046,H,
Fut-OW-01761,6.157617E+05,3.562645E+06,2036,H,
Fut-OW-01762,6.165714E+05,3.553345E+06,2026,H,
Fut-OW-01763,6.318014E+05,3.554032E+06,2022,H,
Fut-OW-01764,6.109336E+05,3.544645E+06,2021,H,
Fut-OW-01765,6.129569E+05,3.577650E+06,2028,H,
Fut-OW-01766,6.079579E+05,3.575173E+06,2032,H,
Fut-OW-01767,6.153567E+05,3.556586E+06,2035,H,
Fut-OW-01768,6.203569E+05,3.553746E+06,2032,H,
Fut-OW-01769,6.061492E+05,3.574680E+06,2041,H,
Fut-OW-01770,6.089022E+05,3.568779E+06,2028,H,
Fut-OW-01771,6.237333E+05,3.565764E+06,2027,H,
Fut-OW-01772,6.247721E+05,3.543599E+06,2028,H,
Fut-OW-01773,6.111732E+05,3.564988E+06,2023,H,
Fut-OW-01774,6.249491E+05,3.542848E+06,2030,H,
Fut-OW-01775,6.127285E+05,3.569194E+06,2030,H,
Fut-OW-01776,6.073809E+05,3.548431E+06,2030,H,
Fut-OW-01777,6.330821E+05,3.558246E+06,2029,H,
Fut-OW-01778,6.171490E+05,3.544397E+06,2022,H,
Fut-OW-01779,6.291906E+05,3.551369E+06,2021,H,
Fut-OW-01780,6.224517E+05,3.575825E+06,2027,H,
Fut-OW-01781,6.322483E+05,3.563103E+06,2028,H,
Fut-OW-01782,6.303799E+05,3.561255E+06,2023,H,
Fut-OW-01783,6.133980E+05,3.553769E+06,2029,H,
Fut-OW-01784,6.219713E+05,3.561383E+06,2040,H,
Fut-OW-01785,6.146350E+05,3.567387E+06,2046,H,
Fut-OW-01786,6.046778E+05,3.547757E+06,2031,H,
Fut-OW-01787,6.178010E+05,3.544626E+06,2034,H,
Fut-OW-01788,6.138154E+05,3.563042E+06,2025,H,
Fut-OW-01789,6.170945E+05,3.558403E+06,2027,H,
Fut-OW-01790,6.213836E+05,3.550829E+06,2022,H,
Fut-OW-01791,6.246840E+05,3.550230E+06,2042,H,
Fut-OW-01792,6.340571E+05,3.541929E+06,2022,H,
Fut-OW-01793,6.277471E+05,3.574365E+06,2046,H,
Fut-OW-01794,6.193563E+05,3.557217E+06,2024,H,
Fut-OW-01795,6.201936E+05,3.544422E+06,2030,H,
Fut-OW-01796,6.302962E+05,3.546204E+06,2026,H,
Fut-OW-01797,6.166162E+05,3.543012E+06,2029,H,
Fut-OW-01798,6.078414E+05,3.574885E+06,2046,H,
Fut-OW-01799,6.288923E+05,3.542241E+06,2044,H,
Fut-OW-01800,6.270486E+05,3.565212E+06,2035,H,
Fut-OW-01801,6.335494E+05,3.567552E+06,2035,H,
Fut-OW-01802,6.227453E+05,3.551951E+06,2042,H,
Fut-OW-01803,6.222750E+05,3.572599E+06,2024,H,
Fut-OW-01804,6.096213E+05,3.565392E+06,2023,H,
Fut-OW-01805,6.061880E+05,3.548288E+06,2024,H,
Fut-OW-01806,6.181458E+05,3.557264E+06,2031,H,
Fut-OW-01807,6.228927E+05,3.575724E+06,2028,H,
Fut-OW-01808,6.246043E+05,3.560220E+06,2037,H,
Fut-OW-01809,6.333389E+05,3.552041E+06,2021,H,
Fut-OW-01810,6.348333E+05,3.546641E+06,2031,H,
Fut-OW-01811,6.318060E+05,3.563050E+06,2042,H,
Fut-OW-01812,6.342235E+05,3.550516E+06,2039,H,
Fut-OW-01813,6.072206E+05,3.550759E+06,2022,H,
Fut-OW-01814,6.144889E+05,3.576948E+06,2046,H,
Fut-OW-01815,6.139234E+05,3.550646E+06,2028,H,
Fut-OW-01816,6.199734E+05,3.576667E+06,2025,H,
Fut-OW-01817,6.226445E+05,3.544869E+06,2033,H,
Fut-OW-01818,6.179863E+05,3.562708E+06,2022,H,
Fut-OW-01819,6.313809E+05,3.566210E+06,2039,H,
Fut-OW-01820,6.313602E+05,3.545641E+06,2031,H,
Fut-OW-01821,6.136785E+05,3.568662E+06,2043,H,
Fut-OW-01822,6.098155E+05,3.553658E+06,2021,H,
Fut-OW-01823,6.259187E+05,3.549561E+06,2031,H,
Fut-OW-01824,6.269538E+05,3.575747E+06,2038,H,
Fut-OW-01825,6.314836E+05,3.555521E+06,2027,H,
Fut-OW-01826,6.269340E+05,3.542937E+06,2031,H,
Fut-OW-01827,6.052428E+05,3.556514E+06,2035,H,
Fut-OW-01828,6.314261E+05,3.561743E+06,2025,H,
Fut-OW-01829,6.186258E+05,3.542719E+06,2046,H,
Fut-OW-01830,6.105791E+05,3.561651E+06,2041,H,
Fut-OW-01831,6.313913E+05,3.576380E+06,2027,H,
Fut-OW-01832,6.209831E+05,3.571741E+06,2043,H,
Fut-OW-01833,6.176936E+05,3.548411E+06,2037,H,
Fut-OW-01834,6.057085E+05,3.549116E+06,2033,H,
Fut-OW-01835,6.330263E+05,3.547158E+06,2024,H,
Fut-OW-01836,6.230921E+05,3.575817E+06,2021,H,
Fut-OW-01837,6.233584E+05,3.558558E+06,2022,H,
Fut-OW-01838,6.256713E+05,3.543267E+06,2037,H,
Fut-OW-01839,6.240898E+05,3.560107E+06,2029,H,
Fut-OW-01840,6.341017E+05,3.568821E+06,2045,H,
Fut-OW-01841,6.274256E+05,3.552408E+06,2021,H,
Fut-OW-01842,6.147048E+05,3.547204E+06,2028,H,
Fut-OW-01843,6.123999E+05,3.568278E+06,2045,H,
Fut-OW-01844,6.232146E+05,3.567519E+06,2045,H,
Fut-OW-01845,6.265348E+05,3.557777E+06,2024,H,
Fut-OW-01846,6.285419E+05,3.571813E+06,2041,H,
Fut-OW-01847,6.088113E+05,3.542482E+06,2028,H,
Fut-OW-01848,6.083512E+05,3.547160E+06,2022,H,
Fut-OW-01849,6.285068E+05,3.573851E+06,2026,H,
Fut-OW-01850,6.095361E+05,3.542759E+06,2044,H,
Fut-OW-01851,6.174424E+05,3.571718E+06,2042,H,
Fut-OW-01852,6.207590E+05,3.556171E+06,2039,H,
Fut-OW-01853,6.259862E+05,3.573867E+06,2024,H,
Fut-OW-01854,6.176012E+05,3.543211E+06,2031,H,
Fut-OW-01855,6.107128E+05,3.552062E+06,2036,H,
Fut-OW-01856,6.308684E+05,3.553947E+06,2034,H,
Fut-OW-01857,6.277324E+05,3.542692E+06,2032,H,
Fut-OW-01858,6.070204E+05,3.548154E+06,2033,H,
Fut-OW-01859,6.043473E+05,3.557294E+06,2031,H,
Fut-OW-01860,6.242460E+05,3.571039E+06,2038,H,
Fut-OW-01861,6.289778E+05,3.567217E+06,2032,H,
Fut-OW-01862,6.089955E+05,3.545152E+06,2030,H,
Fut-OW-01863,6.206446E+05,3.573658E+06,2040,H,
Fut-OW-01864,6.161784E+05,3.557722E+06,2031,H,
Fut-OW-01865,6.263616E+05,3.558034E+06,2035,H,
Fut-OW-01866,6.056854E+05,3.568929E+06,2038,H,
Fut-OW-01867,6.115534E+05,3.567400E+06,2023,H,
Fut-OW-01868,6.072729E+05,3.568304E+06,2021,H,
Fut-OW-01869,6.126372E+05,3.549809E+06,2043,H,
Fut-OW-01870,6.107347E+05,3.565547E+06,2026,H,
Fut-OW-01871,6.262908E+05,3.544146E+06,2035,H,
Fut-OW-01872,6.182666E+05,3.557995E+06,2031,H,
Fut-OW-01873,6.066661E+05,3.555305E+06,2046,H,
Fut-OW-01874,6.199756E+05,3.552354E+06,2028,H,
Fut-OW-01875,6.135454E+05,3.546475E+06,2044,H,
Fut-OW-01876,6.347864E+05,3.564007E+06,2038,H,
Fut-OW-01877,6.272584E+05,3.562500E+06,2038,H,
Fut-OW-01878,6.338873E+05,3.568381E+06,2021,H,
Fut-OW-01879,6.240044E+05,3.561713E+06,2046,H,
Fut-OW-01880,6.270612E+05,3.573431E+06,2038,H,
Fut-OW-01881,6.065644E+05,3.545307E+06,2025,H,
Fut-OW-01882,6.264341E+05,3.544152E+06,2042,H,
Fut-OW-01883,6.216581E+05,3.569812E+06,2028,H,
Fut-OW-01884,6.099908E+05,3.561299E+06,2036,H,
Fut-OW-01885,6.284813E+05,3.548403E+06,2045,H,
Fut-OW-01886,6.178888E+05,3.576635E+06,2022,H,
Fut-OW-01887,6.190283E+05,3.551535E+06,2028,H,
Fut-OW-01888,6.211740E+05,3.564444E+06,2023,H,
Fut-OW-01889,6.191610E+05,3.573039E+06,2032,H,
Fut-OW-01890,6.047968E+05,3.575617E+06,2032,H,
Fut-OW-01891,6.122088E+05,3.576302E+06,2033,H,
Fut-OW-01892,6.070866E+05,3.559568E+06,2037,H,
Fut-OW-01893,6.276963E+05,3.562534E+06,2027,H,
Fut-OW-01894,6.340970E+05,3.555642E+06,2034,H,
Fut-OW-01895,6.321283E+05,3.558300E+06,2045,H,
Fut-OW-01896,6.163657E+05,3.558330E+06,2021,H,
Fut-OW-01897,6.132407E+05,3.577052E+06,2022,H,
Fut-OW-01898,6.169450E+05,3.548752E+06,2046,H,
Fut-OW-01899,6.221380E+05,3.567617E+06,2033,H,
Fut-OW-01900,6.313754E+05,3.558934E+06,2024,H,
Fut-OW-01901,6.262348E+05,3.541814E+06,2036,H,
Fut-OW-01902,6.330683E+05,3.547841E+06,2034,H,
Fut-OW-01903,6.148972E+05,3.576752E+06,2026,H,
Fut-OW-01904,6.085836E+05,3.566930E+06,2025,H,
Fut-OW-01905,6.238929E+05,3.548242E+06,2025,H,
Fut-OW-01906,6.242130E+05,3.567333E+06,2037,H,
Fut-OW-01907,6.338616E+05,3.575305E+06,2023,H,
Fut-OW-01908,6.049708E+05,3.566324E+06,2040,H,
Fut-OW-01909,6.169783E+05,3.548377E+06,2023,H,
Fut-OW-01910,6.263091E+05,3.560596E+06,2037,H,
Fut-OW-01911,6.119023E+05,3.552193E+06,2035,H,
Fut-OW-01912,6.307265E+05,3.561725E+06,2034,H,
Fut-OW-01913,6.214161E+05,3.555119E+06,2039,H,
Fut-OW-01914,6.218118E+05,3.571943E+06,2026,H,
Fut-OW-01915,6.339203E+05,3.561678E+06,2044,H,
Fut-OW-01916,6.096643E+05,3.556354E+06,2040,H,
Fut-OW-01917,6.133268E+05,3.576857E+06,2021,H,
Fut-OW-01918,6.250618E+05,3.549696E+06,2041,H,
Fut-OW-01919,6.086351E+05,3.553901E+06,2037,H,
Fut-OW-01920,6.216464E+05,3.562666E+06,2044,H,
Fut-OW-01921,6.117891E+05,3.546900E+06,2030,H,
Fut-OW-01922,6.064244E+05,3.565042E+06,2037,H,
Fut-OW-01923,6.216818E+05,3.573300E+06,2043,H,
Fut-OW-01924,6.142787E+05,3.549372E+06,2045,H,
Fut-OW-01925,6.177389E+05,3.547460E+06,2043,H,
Fut-OW-01926,6.131104E+05,3.559553E+06,2025,H,
Fut-OW-01927,6.041436E+05,3.547087E+06,2033,H,
Fut-OW-01928,6.273216E+05,3.546187E+06,2029,H,
Fut-OW-01929,6.074774E+05,3.548972E+06,2026,H,
Fut-OW-01930,6.223761E+05,3.573309E+06,2026,H,
Fut-OW-01931,6.158032E+05,3.542359E+06,2029,H,
Fut-OW-01932,6.109846E+05,3.543021E+06,2037,H,
Fut-OW-01933,6.348640E+05,3.547593E+06,2021,H,
Fut-OW-01934,6.217336E+05,3.548657E+06,2043,H,
Fut-OW-01935,6.335003E+05,3.555994E+06,2034,H,
Fut-OW-01936,6.169222E+05,3.576029E+06,2043,H,
Fut-OW-01937,6.259918E+05,3.557196E+06,2037,H,
Fut-OW-01938,6.137606E+05,3.559305E+06,2042,H,
Fut-OW-01939,6.115658E+05,3.569965E+06,2025,H,
Fut-OW-01940,6.117928E+05,3.541528E+06,2038,H,
Fut-OW-01941,6.076103E+05,3.542625E+06,2036,H,
Fut-OW-01942,6.301868E+05,3.549384E+06,2039,H,
Fut-OW-01943,6.307008E+05,3.545830E+06,2045,H,
Fut-OW-01944,6.160383E+05,3.551035E+06,2034,H,
Fut-OW-01945,6.213287E+05,3.571420E+06,2041,H,
Fut-OW-01946,6.121952E+05,3.562243E+06,2029,H,
Fut-OW-01947,6.051123E+05,3.560672E+06,2024,H,
Fut-OW-01948,6.244283E+05,3.564422E+06,2022,H,
Fut-OW-01949,6.170178E+05,3.568448E+06,2024,H,
Fut-OW-01950,6.130433E+05,3.573187E+06,2037,H,
Fut-OW-01951,6.181569E+05,3.568279E+06,2025,H,
Fut-OW-01952,6.057083E+05,3.575559E+06,2023,H,
Fut-OW-01953,6.266761E+05,3.542199E+06,2036,H,
Fut-OW-01954,6.105265E+05,3.560515E+06,2040,H,
Fut-OW-01955,6.121419E+05,3.553933E+06,2021,H,
Fut-OW-01956,6.112896E+05,3.573551E+06,2021,H,
Fut-OW-01957,6.104975E+05,3.571747E+06,2042,H,
Fut-OW-01958,6.083310E+05,3.553079E+06,2040,H,
Fut-OW-01959,6.342171E+05,3.559918E+06,2042,H,
Fut-OW-01960,6.246974E+05,3.562142E+06,2036,H,
Fut-OW-01961,6.097128E+05,3.556703E+06,2028,H,
Fut-OW-01962,6.273938E+05,3.546454E+06,2021,H,
Fut-OW-01963,6.283266E+05,3.570303E+06,2022,H,
Fut-OW-01964,6.122339E+05,3.561549E+06,2042,H,
Fut-OW-01965,6.059058E+05,3.559187E+06,2036,H,
Fut-OW-01966,6.148162E+05,3.556077E+06,2022,H,
Fut-OW-01967,6.160083E+05,3.545234E+06,2024,H,
Fut-OW-01968,6.071324E+05,3.566872E+06,2046,H,
Fut-OW-01969,6.136331E+05,3.565549E+06,2027,H,
Fut-OW-01970,6.088073E+05,3.549134E+06,2032,H,
Fut-OW-01971,6.327258E+05,3.577086E+06,2036,H,
Fut-OW-01972,6.326731E+05,3.562273E+06,2046,H,
Fut-OW-01973,6.162516E+05,3.564314E+06,2027,H,
Fut-OW-01974,6.129756E+05,3.549940E+06,2024,H,
Fut-OW-01975,6.092662E+05,3.567473E+06,2046,H,
Fut-OW-01976,6.270240E+05,3.568203E+06,2027,H,
Fut-OW-01977,6.319033E+05,3.563430E+06,2040,H,
Fut-OW-01978,6.129818E+05,3.569431E+06,2031,H,
Fut-OW-01979,6.081609E+05,3.551741E+06,2042,H,
Fut-OW-01980,6.044162E+05,3.548778E+06,2032,H,
Fut-OW-01981,6.295219E+05,3.572603E+06,2036,H,
Fut-OW-01982,6.050413E+05,3.555388E+06,2045,H,
Fut-OW-01983,6.264887E+05,3.558411E+06,2026,H,
Fut-OW-01984,6.323386E+05,3.556490E+06,2029,H,
Fut-OW-01985,6.156998E+05,3.542363E+06,2039,H,
Fut-OW-01986,6.249690E+05,3.559919E+06,2027,H,
Fut-OW-01987,6.107443E+05,3.577732E+06,2037,H,
Fut-OW-01988,6.338762E+05,3.546643E+06,2031,H,
Fut-OW-01989,6.337833E+05,3.566129E+06,2038,H,
Fut-OW-01990,6.238809E+05,3.554062E+06,2030,H,
Fut-OW-01991,6.153908E+05,3.566247E+06,2034,H,
Fut-OW-01992,6.062636E+05,3.557972E+06,2022,H,
Fut-OW-01993,6.290707E+05,3.541760E+06,2028,H,
Fut-OW-01994,6.211853E+05,3.574343E+06,2022,H,
Fut-OW-01995,6.181539E+05,3.545686E+06,2026,H,
Fut-OW-01996,6.206251E+05,3.573445E+06,2024,H,
Fut-OW-01997,6.206309E+05,3.541812E+06,2044,H,
Fut-OW-01998,6.079394E+05,3.577688E+06,2045,H,
Fut-OW-01999,6.143231E+05,3.565859E+06,2023,H,
Fut-OW-02000,6.058401E+05,3.565365E+06,2031,H,
Fut-OW-02001,6.063338E+05,3.552528E+06,2030,H,
Fut-OW-02002,6.127096E+05,3.553035E+06,2033,H,
Fut-OW-02003,6.277088E+05,3.577264E+06,2038,H,
Fut-OW-02004,6.170702E+05,3.569965E+06,2027,H,
Fut-OW-02005,6.280295E+05,3.573305E+06,2032,H,
Fut-OW-02006,6.323384E+05,3.552686E+06,2032,H,
Fut-OW-02007,6.196668E+05,3.544139E+06,2024,H,
Fut-OW-02008,6.257144E+05,3.565622E+06,2040,H,
Fut-OW-02009,6.171476E+05,3.563207E+06,2028,H,
Fut-OW-02010,6.052117E+05,3.552908E+06,2042,H,
Fut-OW-02011,6.290761E+05,3.561816E+06,2028,H,
Fut-OW-02012,6.299985E+05,3.566293E+06,2025,H,
Fut-OW-02013,6.246208E+05,3.563056E+06,2024,H,
Fut-OW-02014,6.329003E+05,3.571175E+06,2036,H,
Fut-OW-02015,6.199727E+05,3.551191E+06,2035,H,
Fut-OW-02016,6.315660E+05,3.560136E+06,2041,H,
Fut-OW-02017,6.303078E+05,3.541610E+06,2029,H,
Fut-OW-02018,6.067981E+05,3.543920E+06,2027,H,
Fut-OW-02019,6.333391E+05,3.568762E+06,2045,H,
Fut-OW-02020,6.116389E+05,3.564375E+06,2022,H,
Fut-OW-02021,6.260074E+05,3.558169E+06,2046,H,
Fut-OW-02022,6.235113E+05,3.542460E+06,2027,H,
Fut-OW-02023,6.108221E+05,3.570958E+06,2046,H,
Fut-OW-02024,6.266334E+05,3.562060E+06,2031,H,
Fut-OW-02025,6.252009E+05,3.561100E+06,2038,H,
Fut-OW-02026,6.180964E+05,3.548918E+06,2045,H,
Fut-OW-02027,6.173982E+05,3.577741E+06,2022,H,
Fut-OW-02028,6.293039E+05,3.564390E+06,2031,H,
Fut-OW-02029,6.119401E+05,3.543415E+06,2034,H,
Fut-OW-02030,6.116542E+05,3.574162E+06,2022,H,
Fut-OW-02031,6.149371E+05,3.542539E+06,2025,H,
Fut-OW-02032,6.090964E+05,3.558897E+06,2045,H,
Fut-OW-02033,6.307084E+05,3.552029E+06,2038,H,
Fut-OW-02034,6.083803E+05,3.556507E+06,2027,H,
Fut-OW-02035,6.200783E+05,3.546575E+06,2021,H,
Fut-OW-02036,6.221879E+05,3.559136E+06,2028,H,
Fut-OW-02037,6.100884E+05,3.543829E+06,2044,H,
Fut-OW-02038,6.213829E+05,3.565572E+06,2027,H,
Fut-OW-02039,6.083407E+05,3.563856E+06,2023,H,
Fut-OW-02040,6.221378E+05,3.566087E+06,2031,H,
Fut-OW-02041,6.317998E+05,3.573196E+06,2030,H,
Fut-OW-02042,6.065626E+05,3.547550E+06,2042,H,
Fut-OW-02043,6.318126E+05,3.569929E+06,2033,H,
Fut-OW-02044,6.243546E+05,3.551046E+06,2034,H,
Fut-OW-02045,6.069957E+05,3.553430E+06,2025,H,
Fut-OW-02046,6.222531E+05,3.572737E+06,2023,H,
Fut-OW-02047,6.082386E+05,3.574198E+06,2035,H,
Fut-OW-02048,6.267182E+05,3.549120E+06,2041,H,
Fut-OW-02049,6.342224E+05,3.545918E+06,2022,H,
Fut-OW-02050,6.254172E+05,3.570214E+06,2025,H,
Fut-OW-02051,6.044393E+05,3.559891E+06,2036,H,
Fut-OW-02052,6.316477E+05,3.559747E+06,2022,H,
Fut-OW-02053,6.213869E+05,3.573548E+06,2029,H,
Fut-OW-02054,6.239169E+05,3.544612E+06,2021,H,
Fut-OW-02055,6.298149E+05,3.545937E+06,2033,H,
Fut-OW-02056,6.155482E+05,3.551293E+06,2045,H,
Fut-OW-02057,6.295518E+05,3.568077E+06,2023,H,
Fut-OW-02058,6.137425E+05,3.569945E+06,2037,H,
Fut-OW-02059,6.065627E+05,3.558853E+06,2041,H,
Fut-OW-02060,6.200396E+05,3.575759E+06,2037,H,
Fut-OW-02061,6.145001E+05,3.557282E+06,2031,H,
Fut-OW-02062,6.322194E+05,3.547904E+06,2039,H,
Fut-OW-02063,6.077259E+05,3.548846E+06,2023,H,
Fut-OW-02064,6.292008E+05,3.557147E+06,2036,H,
Fut-OW-02065,6.240828E+05,3.550796E+06,2028,H,
Fut-OW-02066,6.259239E+05,3.546943E+06,2021,H,
Fut-OW-02067,6.065793E+05,3.566613E+06,2023,H,
Fut-OW-02068,6.058878E+05,3.542290E+06,2023,H,
Fut-OW-02069,6.249997E+05,3.555739E+06,2046,H,
Fut-OW-02070,6.340651E+05,3.557270E+06,2029,H,
Fut-OW-02071,6.146310E+05,3.545251E+06,2030,H,
Fut-OW-02072,6.097538E+05,3.564476E+06,2041,H,
Fut-OW-02073,6.108546E+05,3.561825E+06,2039,H,
Fut-OW-02074,6.086199E+05,3.564398E+06,2042,H,
Fut-OW-02075,6.234441E+05,3.547354E+06,2038,H,
Fut-OW-02076,6.313668E+05,3.567510E+06,2038,H,
Fut-OW-02077,6.168824E+05,3.566847E+06,2044,H,
Fut-OW-02078,6.229371E+05,3.564869E+06,2023,H,
Fut-OW-02079,6.273263E+05,3.562825E+06,2022,H,
Fut-OW-02080,6.294485E+05,3.567700E+06,2023,H,
Fut-OW-02081,6.049335E+05,3.545834E+06,2045,H,
Fut-OW-02082,6.127958E+05,3.543801E+06,2044,H,
Fut-OW-02083,6.103330E+05,3.554086E+06,2029,H,
Fut-OW-02084,6.236944E+05,3.546652E+06,2040,H,
Fut-OW-02085,6.340108E+05,3.543949E+06,2040,H,
Fut-OW-02086,6.088951E+05,3.574364E+06,2045,H,
Fut-OW-02087,6.231743E+05,3.544087E+06,2025,H,
Fut-OW-02088,6.043278E+05,3.575609E+06,2028,H,
Fut-OW-02089,6.313763E+05,3.557192E+06,2043,H,
Fut-OW-02090,6.214034E+05,3.542541E+06,2038,H,
Fut-OW-02091,6.204886E+05,3.556639E+06,2022,H,
Fut-OW-02092,6.098324E+05,3.542058E+06,2024,H,
Fut-OW-02093,6.153647E+05,3.561488E+06,2036,H,
Fut-OW-02094,6.271451E+05,3.552001E+06,2026,H,
Fut-OW-02095,6.212376E+05,3.548364E+06,2025,H,
Fut-OW-02096,6.066863E+05,3.548087E+06,2039,H,
Fut-OW-02097,6.211551E+05,3.553141E+06,2038,H,
Fut-OW-02098,6.202424E+05,3.575229E+06,2037,H,
Fut-OW-02099,6.083479E+05,3.550790E+06,2035,H,
Fut-OW-02100,6.217826E+05,3.551746E+06,2040,H,
Fut-OW-02101,6.084000E+05,3.546785E+06,2037,H,
Fut-OW-02102,6.075016E+05,3.566415E+06,2029,H,
Fut-OW-02103,6.342647E+05,3.563239E+06,2024,H,
Fut-OW-02104,6.293333E+05,3.545950E+06,2025,H,
Fut-OW-02105,6.158691E+05,3.572558E+06,2034,H,
Fut-OW-02106,6.215214E+05,3.568961E+06,2031,H,
Fut-OW-02107,6.097312E+05,3.544915E+06,2022,H,
Fut-OW-02108,6.069403E+05,3.576255E+06,2046,H,
Fut-OW-02109,6.072333E+05,3.547381E+06,2043,H,
Fut-OW-02110,6.144029E+05,3.545293E+06,2044,H,
Fut-OW-02111,6.213085E+05,3.545043E+06,2023,H,
Fut-OW-02112,6.153036E+05,3.544478E+06,2030,H,
Fut-OW-02113,6.118863E+05,3.552104E+06,2028,H,
Fut-OW-02114,6.122804E+05,3.552739E+06,2035,H,
Fut-OW-02115,6.182429E+05,3.566103E+06,2037,H,
Fut-OW-02116,6.114529E+05,3.568135E+06,2034,H,
Fut-OW-02117,6.132174E+05,3.542625E+06,2030,H,
Fut-OW-02118,6.185479E+05,3.546933E+06,2027,H,
Fut-OW-02119,6.202441E+05,3.548312E+06,2041,H,
Fut-OW-02120,6.329024E+05,3.573574E+06,2042,H,
Fut-OW-02121,6.326930E+05,3.572443E+06,2036,H,
Fut-OW-02122,6.096844E+05,3.565173E+06,2037,H,
Fut-OW-02123,6.270016E+05,3.571537E+06,2023,H,
Fut-OW-02124,6.271324E+05,3.561271E+06,2021,H,
Fut-OW-02125,6.240431E+05,3.554142E+06,2027,H,
Fut-OW-02126,6.309522E+05,3.550656E+06,2043,H,
Fut-OW-02127,6.057884E+05,3.549673E+06,2033,H,
Fut-OW-02128,6.235883E+05,3.555006E+06,2024,H,
Fut-OW-02129,6.096805E+05,3.559495E+06,2024,H,
Fut-OW-02130,6.275227E+05,3.551847E+06,2034,H,
Fut-OW-02131,6.251729E+05,3.565619E+06,2045,H,
Fut-OW-02132,6.153888E+05,3.541912E+06,2033,H,
Fut-OW-02133,6.222503E+05,3.565589E+06,2036,H,
Fut-OW-02134,6.198030E+05,3.564210E+06,2036,H,
Fut-OW-02135,6.210719E+05,3.542398E+06,2045,H,
Fut-OW-02136,6.095311E+05,3.556173E+06,2025,H,
Fut-OW-02137,6.160047E+05,3.574945E+06,2028,H,
Fut-OW-02138,6.178389E+05,3.559814E+06,2023,H,
Fut-OW-02139,6.293036E+05,3.575523E+06,2027,H,
Fut-OW-02140,6.053178E+05,3.544224E+06,2045,H,
Fut-OW-02141,6.341323E+05,3.565841E+06,2042,H,
Fut-OW-02142,6.041616E+05,3.556965E+06,2032,H,
Fut-OW-02143,6.346128E+05,3.556140E+06,2043,H,
Fut-OW-02144,6.251238E+05,3.550715E+06,2022,H,
Fut-OW-02145,6.233351E+05,3.552428E+06,2025,H,
Fut-OW-02146,6.236196E+05,3.565014E+06,2021,H,
Fut-OW-02147,6.279809E+05,3.571668E+06,2034,H,
Fut-OW-02148,6.255655E+05,3.542069E+06,2045,H,
Fut-OW-02149,6.314796E+05,3.575105E+06,2037,H,
Fut-OW-02150,6.061959E+05,3.558046E+06,2042,H,
Fut-OW-02151,6.335523E+05,3.542553E+06,2036,H,
Fut-OW-02152,6.127639E+05,3.568943E+06,2033,H,
Fut-OW-02153,6.223782E+05,3.551623E+06,2029,H,
Fut-OW-02154,6.225611E+05,3.556520E+06,2029,H,
Fut-OW-02155,6.205197E+05,3.569916E+06,2030,H,
Fut-OW-02156,6.294464E+05,3.550528E+06,2038,H,
Fut-OW-02157,6.247855E+05,3.556486E+06,2043,H,
Fut-OW-02158,6.198724E+05,3.550412E+06,2033,H,
Fut-OW-02159,6.097831E+05,3.541830E+06,2038,H,
Fut-OW-02160,6.215633E+05,3.546526E+06,2040,H,
Fut-OW-02161,6.314947E+05,3.553515E+06,2036,H,
Fut-OW-02162,6.094605E+05,3.544357E+06,2021,H,
Fut-OW-02163,6.110055E+05,3.564256E+06,2045,H,
Fut-OW-02164,6.184389E+05,3.565737E+06,2030,H,
Fut-OW-02165,6.312369E+05,3.544187E+06,2042,H,
Fut-OW-02166,6.097379E+05,3.553002E+06,2034,H,
Fut-OW-02167,6.068541E+05,3.568654E+06,2027,H,
Fut-OW-02168,6.206814E+05,3.570078E+06,2030,H,
Fut-OW-02169,6.240668E+05,3.568390E+06,2030,H,
Fut-OW-02170,6.204277E+05,3.558231E+06,2041,H,
Fut-OW-02171,6.063391E+05,3.566107E+06,2040,H,
Fut-OW-02172,6.304130E+05,3.552531E+06,2045,H,
Fut-OW-02173,6.143698E+05,3.568334E+06,2036,H,
Fut-OW-02174,6.136583E+05,3.567706E+06,2035,H,
Fut-OW-02175,6.195022E+05,3.546685E+06,2045,H,
Fut-OW-02176,6.287534E+05,3.559963E+06,2043,H,
Fut-OW-02177,6.100189E+05,3.544807E+06,2029,H,
Fut-OW-02178,6.230993E+05,3.552766E+06,2027,H,
Fut-OW-02179,6.146946E+05,3.551081E+06,2043,H,
Fut-OW-02180,6.179468E+05,3.577033E+06,2028,H,
